"","ITEM","AREAPLANTED","COUNTY","STATE","DATE","AREAHARVESTED","PRODUCTION_Q","YIELD","P_PRICE","CROP_DEN","P_VALUE","EXP_VAL","IMP_VAL","LABOR_EXP","DOM_CONSUMP","LOC","deltay","deltayhat"
"1102","Corn",75836.06592,"Sioux_IO"," Iowa",1937,69607.95389,171357.4477,2.460508736,0.44,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-2.861869315,5.430312307
"1103","Corn",61699.58707,"Story"," Iowa",1937,58814.58312,215555.7813,3.665655872,0.44,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-9.553793388,2.461693553
"1104","Corn",56716.28807,"Tama"," Iowa",1937,53862.04023,201940.6625,3.747254376,0.44,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-11.20878493,4.780382049
"1105","Corn",33262.32699,"Taylor"," Iowa",1937,31652.4875,70234.70839,2.221990032,0.44,13600,850565000,6455507609,18808800,2.83,86468000,80.79,4.381151687,-6.042593067
"1107","Corn",16626.50961,"Van Buren"," Iowa",1937,15123.91182,38991.05873,2.579768088,0.44,13600,850565000,6455507609,18808800,2.83,86468000,80.79,0.029207754,-2.429467073
"1108","Corn",36487.26687,"Warren_IO"," Iowa",1937,33879.87728,96321.88579,2.843394024,0.44,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-0.575630536,-4.845229192
"1109","Corn",45579.3392,"Washington_IO"," Iowa",1937,43500.06437,164702.2963,3.784915224,0.44,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-8.741975882,7.206495466
"1110","Corn",21432.15161,"Wayne_IO"," Iowa",1937,20505.0168,47144.88925,2.297311728,0.44,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-2.258308166,-4.316247813
"1111","Corn",71010.18964,"Webster_IO"," Iowa",1937,68960.45686,250406.4215,3.634271832,0.44,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-6.486578903,-0.485464424
"1112","Corn",34635.42537,"Winnebago_IO"," Iowa",1937,30201.28479,73155.86263,2.422847888,0.44,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-8.979272311,1.351175298
"1114","Corn",89913.46067,"Woodbury"," Iowa",1937,83912.37728,143822.3938,1.713568584,0.44,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-5.438808899,13.3206504
"1115","Corn",30091.2103,"Worth"," Iowa",1937,24480.64855,58626.29547,2.397740656,0.44,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-5.343141881,1.361814674
"1116","Corn",59306.27618,"Wright"," Iowa",1937,55287.34307,161171.5099,2.912438912,0.44,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-7.233075631,-1.325100824
"1117","Corn",44011.58702,"Adair"," Iowa",1938,42192.52506,88777.68746,2.10273068,0.46,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-13.47524252,-5.054781967
"1118","Corn",31297.5782,"Adams_IO"," Iowa",1938,28994.91689,38711.64397,1.336960104,0.46,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-14.25431224,0.981902721
"1120","Corn",37849.43874,"Audubon"," Iowa",1938,36192.25104,76966.06381,2.127837912,0.46,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-12.50106918,-7.179293792
"1121","Corn",56740.16452,"Benton"," Iowa",1938,54093.92511,195590.3272,3.615441408,0.46,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-9.624272499,-11.99266857
"1122","Corn",42675.31503,"Black Hawk"," Iowa",1938,37431.39848,124136.3544,3.314154624,0.46,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-9.977904854,-9.202607168
"1123","Corn",53169.6231,"Boone_IO"," Iowa",1938,51185.04471,171763.8691,3.35809228,0.46,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-10.17467747,-7.331781632
"1124","Corn",29948.35627,"Bremer"," Iowa",1938,25451.48941,81081.08108,3.188618464,0.46,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-8.821144827,-3.737138545
"1125","Corn",43549.8407,"Buchanan"," Iowa",1938,36683.94409,111461.0851,3.037975072,0.46,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-8.795324021,-7.242904054
"1127","Corn",46574.86588,"Boone_IO"," Iowa",1938,42040.36325,125863.6456,2.994037416,0.46,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-9.485702377,-4.388100119
"1128","Corn",55079.73933,"Calhoun"," Iowa",1938,54518.84503,200772.2008,3.684486296,0.46,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-9.691047352,-8.079395957
"1129","Corn",55831.64525,"Carroll_IO"," Iowa",1938,54629.32421,172221.0933,3.150957616,0.46,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-13.46520443,-3.952241731
"1130","Corn",49262.78791,"Cass_IO"," Iowa",1938,45796.65539,88549.07539,1.933256864,0.46,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-13.53722553,-3.654193181
"1131","Corn",44413.03517,"Cedar_IO"," Iowa",1938,42612.99344,147505.5883,3.458521208,0.46,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-10.15426388,-9.691832968
"1133","Corn",52611.5616,"Cherokee"," Iowa",1938,50378.50623,163076.6104,3.238832928,0.46,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-10.69258341,-4.463550851
"1134","Corn",33056.342,"Chickasaw"," Iowa",1938,27136.60042,70031.49766,2.579768088,0.46,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-11.48205279,-1.714615745
"1135","Corn",20214.8572,"Clarke"," Iowa",1938,19607.42405,36374.72058,1.857935168,0.46,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-10.29188022,-2.012632906
"1136","Corn",49106.17457,"Clay_IO"," Iowa",1938,47529.51931,158707.5798,3.339261856,0.46,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-8.351463611,-8.801623379
"1137","Corn",32052.7216,"Clayton"," Iowa",1938,27836.70658,92613.28998,3.32670824,0.46,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-7.773597266,-8.557310429
"1138","Corn",54090.28294,"Clinton_IO"," Iowa",1938,51898.91018,161984.3528,3.119573576,0.46,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-11.22325303,-11.08183982
"1140","Corn",54883.4668,"Dallas"," Iowa",1938,51786.00289,156548.4658,3.025421456,0.46,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-13.08951484,-6.434120278
"1141","Corn",20074.83597,"Decatur"," Iowa",1938,18830.42762,30710.2215,1.63197008,0.46,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-10.38180866,5.211139193
"1142","Corn",39429.33149,"Delaware"," Iowa",1938,34350.52668,104780.5324,3.050528688,0.46,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-10.77674685,-7.53257599
"1143","Corn",26008.33685,"Des Moines"," Iowa",1938,24689.46634,70869.74192,2.868501256,0.46,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-11.0599365,-7.141928309
"1144","Corn",30812.7648,"Dickinson"," Iowa",1938,29611.25313,85043.6903,2.874778064,0.46,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-8.589440504,-9.10501748
"1146","Corn",33647.58772,"Emmet"," Iowa",1938,32081.85897,96321.88579,3.000314224,0.46,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-7.940345181,-10.61887919
"1147","Corn",43687.43382,"Fayette"," Iowa",1938,37286.11633,110445.0315,2.962653376,0.46,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-11.40207866,-3.879406285
"1148","Corn",41335.80555,"Floyd"," Iowa",1938,35692.86896,98658.80918,2.76179552,0.46,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-9.836210026,-4.163070007
"1149","Corn",52798.52637,"Franklin_IO"," Iowa",1938,46455.48361,156548.4658,3.370645896,0.46,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-7.942943863,-6.519449426
"1150","Corn",54093.11574,"Fremont"," Iowa",1938,53152.22162,127565.5355,2.397740656,0.46,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-6.418936611,-1.223008809
"1151","Corn",60812.92082,"Greene_IO"," Iowa",1938,59160.99403,197343.0197,3.332985048,0.46,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-12.48602533,-4.89776029
"1153","Corn",46081.14939,"Guthrie"," Iowa",1938,44752.16174,112324.7307,2.5107232,0.46,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-11.15580184,-6.582822634
"1154","Corn",55833.264,"Hamilton_IO"," Iowa",1938,53388.96272,188325.5436,3.527566096,0.46,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-10.50178666,-7.22599907
"1155","Corn",49590.1786,"Hancock_IO"," Iowa",1938,46019.23249,148572.4446,3.226279312,0.46,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-9.19210055,-6.441588975
"1156","Corn",48434.80109,"Hardin"," Iowa",1938,45554.24869,156802.4792,3.439690784,0.46,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-5.477712327,-10.86244135
"1157","Corn",66678.83921,"Harrison"," Iowa",1938,64795.83692,126879.6992,1.958364096,0.46,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-8.305061089,-1.417998406
"1159","Corn",26337.75097,"Howard_IO"," Iowa",1938,19940.07565,48338.75228,2.422847888,0.46,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-7.52128085,-3.144579202
"1160","Corn",41859.06409,"Humboldt"," Iowa",1938,40516.31713,152585.8565,3.7660848,0.46,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-10.27011873,-4.084717306
"1161","Corn",41378.70223,"Ida"," Iowa",1938,40132.67514,108311.3188,2.69902744,0.46,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-8.255337471,-4.855443994
"1162","Corn",39688.73499,"Iowa"," Iowa",1938,38010.90831,125330.2174,3.2953242,0.46,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-11.80039359,-11.99795413
"1163","Corn",26098.98644,"Jackson_IO"," Iowa",1938,24714.55685,77905.91343,3.150957616,0.46,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-8.484773327,-13.47652842
"1164","Corn",57367.83195,"Jasper_IO"," Iowa",1938,54961.16644,157843.9342,2.874778064,0.46,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-10.42544035,-11.65351682
"1166","Corn",44008.34953,"Johnson_IO"," Iowa",1938,42420.76776,141434.6677,3.332985048,0.46,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-11.14513503,-9.856014332
"1167","Corn",33406.79976,"Jones"," Iowa",1938,30156.36469,98404.79577,3.26394016,0.46,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-9.473046633,-12.42494326
"1168","Corn",39862.34513,"Keokuk"," Iowa",1938,38833.22954,116388.9453,2.994037416,0.46,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-10.68912307,-9.126804745
"1169","Corn",84394.76257,"Kossuth"," Iowa",1938,80722.64505,264148.547,3.270216968,0.46,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-7.114086238,-10.02696464
"1170","Corn",21177.60434,"Lee_IO"," Iowa",1938,19996.73164,47348.09998,2.366356616,0.46,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-11.91072215,3.467979484
"1172","Corn",27270.14669,"Louisa"," Iowa",1938,25978.7948,72393.82239,2.786902752,0.46,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-10.21873982,-9.692031399
"1173","Corn",52835.75745,"Lyon"," Iowa",1938,50646.00344,130969.3152,2.586044896,0.46,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-11.04396447,-4.771629879
"1174","Corn",37174.42309,"Madison_IO"," Iowa",1938,34909.39755,83138.58971,2.378910232,0.46,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-12.1260614,-0.384969926
"1175","Corn",43715.76181,"Mahaska"," Iowa",1938,41910.45916,119284.6982,2.843394024,0.46,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-13.11467821,-5.34506327
"1176","Corn",37397.80957,"Marion_IO"," Iowa",1938,35080.17489,78820.36171,2.247097264,0.46,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-13.31969874,-3.77458687
"1177","Corn",46344.19506,"Marshall_IO"," Iowa",1938,44551.84235,157513.7167,3.533842904,0.46,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-9.3818493,-11.66451971
"1179","Corn",62714.94334,"Monona"," Iowa",1938,61247.95789,135490.7539,2.209436416,0.46,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-8.40345353,-2.31215331
"1180","Corn",15425.80731,"Monroe_IO"," Iowa",1938,14025.1903,28017.67933,1.996024944,0.46,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-10.29959598,-2.720498134
"1181","Corn",38664.47563,"Montgomery_IO"," Iowa",1938,36901.26028,84535.66348,2.29103492,0.46,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-12.83728621,1.668546627
"1182","Corn",30355.06534,"Muscatine"," Iowa",1938,28648.1013,89336.51697,3.119573576,0.46,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-9.61217987,-8.849084328
"1183","Corn",52364.70336,"O'Brien"," Iowa",1938,50751.62639,166963.0156,3.289047392,0.46,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-10.86355065,-6.457116408
"1185","Corn",44531.60807,"Page"," Iowa",1938,41899.93734,89234.9116,2.127837912,0.46,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-9.12395493,0.82370511
"1186","Corn",49666.66418,"Palo Alto"," Iowa",1938,47664.27962,157716.9274,3.307877816,0.46,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-9.621197918,-7.798120344
"1187","Corn",84487.03089,"Plymouth"," Iowa",1938,81733.95447,198867.1002,2.435401504,0.46,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-11.35832391,-3.069865918
"1188","Corn",56822.72039,"Pocahontas"," Iowa",1938,55537.84348,207198.7401,3.728423952,0.46,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-10.01410135,-7.800198314
"1189","Corn",43310.2668,"Polk_IO"," Iowa",1938,41451.95033,125660.4349,3.031698264,0.46,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-9.885817859,-7.438831377
"1190","Corn",43528.79705,"Poweshiek"," Iowa",1938,42037.12577,138792.9283,3.301601008,0.46,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-9.687436102,-13.33054001
"1192","Corn",53593.73365,"Sac"," Iowa",1938,52433.9046,176209.1038,3.35809228,0.46,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-8.972083997,-7.628513639
"1193","Corn",32175.34135,"Scott"," Iowa",1938,30058.43076,95001.01605,3.163511232,0.46,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-7.245902863,-12.07214979
"1194","Corn",57503.40164,"Shelby_IO"," Iowa",1938,55367.06614,123907.7423,2.240820456,0.46,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-11.44453671,-5.401213001
"1195","Corn",73665.73682,"Sioux_IO"," Iowa",1938,68941.03195,187258.6873,2.717857864,0.46,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-9.163224046,-2.861869315
"1196","Corn",55804.936,"Story"," Iowa",1938,54187.40749,186318.8376,3.439690784,0.46,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-9.36786151,-9.553793388
"1198","Corn",34719.59999,"Taylor"," Iowa",1938,33178.96175,57661.0445,1.738675816,0.46,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-9.350304211,4.381151687
"1199","Corn",25648.57132,"Union"," Iowa",1938,23770.02057,37543.18228,1.581755616,0.46,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-15.04125973,0.184945148
"1200","Corn",16631.36584,"Van Buren"," Iowa",1938,15781.1213,34596.6267,2.190605992,0.46,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-12.9766163,0.029207754
"1201","Corn",36277.23502,"Warren_IO"," Iowa",1938,34412.84827,80369.84353,2.334972576,0.46,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-15.37766472,-0.575630536
"1202","Corn",41594.80436,"Washington_IO"," Iowa",1938,40192.56861,129369.0307,3.220002504,0.46,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-12.08273742,-8.741975882
"1203","Corn",20948.14758,"Wayne_IO"," Iowa",1938,20190.57606,35104.65352,1.738675816,0.46,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-9.624449428,-2.258308166
"1204","Corn",66404.05766,"Webster_IO"," Iowa",1938,65013.15311,237680.3495,3.653102256,0.46,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-11.56635465,-6.486578903
"1205","Corn",31525.41621,"Winnebago_IO"," Iowa",1938,28639.6029,88549.07539,3.094466344,0.46,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-5.791966703,-8.979272311
"1206","Corn",34372.37971,"Winneshiek"," Iowa",1938,28848.82538,83926.03129,2.906162104,0.46,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-11.1731186,-4.050970372
"1207","Corn",85023.23937,"Woodbury"," Iowa",1938,81086.05276,175955.0904,2.171775568,0.46,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-9.301417917,-5.438808899
"1208","Corn",28483.39424,"Worth"," Iowa",1938,24464.46113,77372.48526,3.163511232,0.46,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-8.050125033,-5.343141881
"1209","Corn",55016.60837,"Wright"," Iowa",1938,52715.9705,190357.6509,3.6091646,0.46,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-8.35828141,-7.233075631
"1210","Corn",38080.91893,"Adair"," Iowa",1939,36634.57245,90327.16927,2.466785544,0.53,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-5.592986172,-13.47524252
"1211","Corn",26836.32368,"Adams_IO"," Iowa",1939,25875.19528,68202.6011,2.63625936,0.53,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-6.784389441,-14.25431224
"1212","Corn",18246.46624,"Allamakee"," Iowa",1939,16155.86021,56517.98415,3.496182056,0.53,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-3.464336446,-10.0847542
"1213","Corn",33117.85422,"Audubon"," Iowa",1939,32269.63311,98252.38772,3.04425188,0.53,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-3.233295862,-12.50106918
"1214","Corn",51279.33647,"Benton"," Iowa",1939,49637.9315,205065.0274,4.130139664,0.53,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-4.971826325,-9.624272499
"1215","Corn",38417.2127,"Black Hawk"," Iowa",1939,34796.89494,129800.8535,3.728423952,0.53,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-5.9264097,-9.977904854
"1216","Corn",47759.78544,"Boone_IO"," Iowa",1939,46464.79138,170798.6182,3.678209488,0.53,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-3.457129057,-10.17467747
"1217","Corn",27306.56839,"Bremer"," Iowa",1939,24025.78189,77118.47185,3.207448888,0.53,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-3.370087141,-8.821144827
"1218","Corn",39719.4911,"Buchanan"," Iowa",1939,34640.2816,116185.7346,3.351815472,0.53,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-6.842657609,-8.795324021
"1219","Corn",49585.72705,"Buena Vista"," Iowa",1939,48193.60844,171890.8758,3.565226944,0.53,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-4.513217277,-9.397506624
"1220","Corn",42156.91272,"Boone_IO"," Iowa",1939,38797.6172,123831.5383,3.188618464,0.53,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-2.191567789,-9.485702377
"1221","Corn",49741.93571,"Calhoun"," Iowa",1939,49476.05724,190052.8348,3.841406496,0.53,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-4.994508405,-9.691047352
"1222","Corn",48313.80008,"Carroll_IO"," Iowa",1939,47198.48645,159291.8106,3.376922704,0.53,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-2.683731766,-13.46520443
"1223","Corn",42593.97321,"Cass_IO"," Iowa",1939,40985.34779,103764.4788,2.529553624,0.53,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-0.532056399,-13.53722553
"1224","Corn",39903.21838,"Cedar_IO"," Iowa",1939,38595.67907,164499.0855,4.261952632,0.53,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-1.272780745,-10.15426388
"1225","Corn",42547.83905,"Cerro Gordo"," Iowa",1939,38086.58453,123679.1303,3.245109736,0.53,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-3.467823238,-7.656229408
"1226","Corn",46986.02649,"Cherokee"," Iowa",1939,45646.9217,160968.2991,3.527566096,0.53,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-0.663192811,-10.69258341
"1227","Corn",29260.79536,"Chickasaw"," Iowa",1939,25015.23829,73003.45458,2.91871572,0.53,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-0.955673886,-11.48205279
"1228","Corn",18134.36831,"Clarke"," Iowa",1939,17698.92656,39626.09226,2.240820456,0.53,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-9.162928709,-10.29188022
"1229","Corn",45005.09027,"Clay_IO"," Iowa",1939,43924.5796,167648.8519,3.816299264,0.53,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-4.15879868,-8.351463611
"1230","Corn",29561.07211,"Clayton"," Iowa",1939,26036.26016,100817.9232,3.872790536,0.53,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-5.70591538,-7.773597266
