X,ITEM,AREAPLANTED,COUNTY,STATE,DATE,AREAHARVESTED,PRODUCTION_Q,YIELD,P_PRICE,CROP_DEN,P_VALUE,EXP_VAL,IMP_VAL,LABOR_EXP,DOM_CONSUMP,LOC,deltay,deltayhat
6047,Corn,29421.45556,Muscatine, Iowa,1927,23153.27965,45493.80207,1.964640904,0.83,13600,850565000,6455507609,18808800,2.83,86468000,80.79,10.78374734,-9.039498528
6140,Corn,55167.55612,O'Brien, Iowa,1927,46959.72192,99979.67892,2.127837912,0.83,13600,850565000,6455507609,18808800,2.83,86468000,80.79,1.7715409,-3.436893469
6233,Corn,37394.1674,Osceola, Iowa,1927,31947.09865,62309.48994,1.952087288,0.83,13600,850565000,6455507609,18808800,2.83,86468000,80.79,1.819204992,-4.569959086
6326,Corn,50234.03345,Page, Iowa,1927,44207.85955,109276.5698,2.473062352,0.83,13600,850565000,6455507609,18808800,2.83,86468000,80.79,1.961637305,1.23721598
6419,Corn,51953.13806,Palo Alto, Iowa,1927,42336.99783,75467.38468,1.782613472,0.83,13600,850565000,6455507609,18808800,2.83,86468000,80.79,3.283247256,-5.179774287
6512,Corn,87103.72826,Plymouth, Iowa,1927,77604.94686,181390.9774,2.334972576,0.83,13600,850565000,6455507609,18808800,2.83,86468000,80.79,1.049071261,2.430876124
6605,Corn,59904.40156,Pocahontas, Iowa,1927,53235.58686,110368.8275,2.07134664,0.83,13600,850565000,6455507609,18808800,2.83,86468000,80.79,3.22846507,-3.153480269
6698,Corn,46234.92994,Polk, Iowa,1927,40909.67157,101249.746,2.473062352,0.83,13600,850565000,6455507609,18808800,2.83,86468000,80.79,5.514271447,-3.324645856
6791,Corn,48325.53596,Poweshiek, Iowa,1927,41070.33177,100843.3245,2.454231928,0.83,13600,850565000,6455507609,18808800,2.83,86468000,80.79,2.874010815,-2.480951874
6884,Corn,32462.26347,Ringgold, Iowa,1927,28541.26429,52479.1709,1.839104744,0.83,13600,850565000,6455507609,18808800,2.83,86468000,80.79,7.204298407,-1.536799743
6977,Corn,56424.10504,Sac, Iowa,1927,49322.68139,115880.9185,2.347526192,0.83,13600,850565000,6455507609,18808800,2.83,86468000,80.79,1.968772175,4.009638057
7070,Corn,30674.36231,Scott, Iowa,1927,25454.32221,63808.16907,2.504446392,0.83,13600,850565000,6455507609,18808800,2.83,86468000,80.79,3.595081648,-4.57017676
7163,Corn,58335.84001,Shelby, Iowa,1927,52737.82352,140901.2396,2.673920208,0.83,13600,850565000,6455507609,18808800,2.83,86468000,80.79,2.180352541,1.132337575
7256,Corn,80719.81225,Sioux, Iowa,1927,69313.34274,158936.1918,2.29103492,0.83,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-1.448388924,1.039967576
7349,Corn,61087.29769,Story, Iowa,1927,53766.53442,124822.1906,2.32241896,0.83,13600,850565000,6455507609,18808800,2.83,86468000,80.79,2.033786019,-0.100594304
7442,Corn,54161.10292,Tama, Iowa,1927,46570.41433,122891.6887,2.63625936,0.83,13600,850565000,6455507609,18808800,2.83,86468000,80.79,1.328501528,-2.663330851
7535,Corn,40134.29388,Taylor, Iowa,1927,34294.27538,69675.87888,2.033685792,0.83,13600,850565000,6455507609,18808800,2.83,86468000,80.79,8.040413816,-2.932367613
7628,Corn,27215.51412,Union, Iowa,1927,22511.8529,47957.73217,2.127837912,0.83,13600,850565000,6455507609,18808800,2.83,86468000,80.79,13.14775989,2.416849399
7721,Corn,20190.98075,Van Buren, Iowa,1927,14662.57019,17907.94554,1.22397756,0.83,13600,850565000,6455507609,18808800,2.83,86468000,80.79,7.654380335,-13.37870449
7814,Corn,34652.42217,Warren, Iowa,1927,28536.81275,60277.38264,2.115284296,0.83,13600,850565000,6455507609,18808800,2.83,86468000,80.79,11.82440324,-5.720954822
7907,Corn,39916.97769,Washington, Iowa,1927,31831.35856,67948.58768,2.13411472,0.83,13600,850565000,6455507609,18808800,2.83,86468000,80.79,8.656994843,-10.63627386
8000,Corn,29633.51084,Wayne, Iowa,1927,24141.92667,32183.49929,1.330683296,0.83,13600,850565000,6455507609,18808800,2.83,86468000,80.79,12.61846883,-4.511905687
8093,Corn,68168.89174,Webster, Iowa,1927,62613.36725,133636.456,2.13411472,0.83,13600,850565000,6455507609,18808800,2.83,86468000,80.79,1.779173519,2.313532554
8186,Corn,32026.01235,Winnebago, Iowa,1927,23110.38297,44122.12965,1.908149632,0.83,13600,850565000,6455507609,18808800,2.83,86468000,80.79,1.173898754,-1.794400878
8279,Corn,34577.55533,Winneshiek, Iowa,1927,17747.08415,34749.03475,1.958364096,0.83,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-0.492726158,-1.146539552
8372,Corn,91845.83461,Woodbury, Iowa,1927,81129.35412,192237.3501,2.372633424,0.83,13600,850565000,6455507609,18808800,2.83,86468000,80.79,1.552723873,-1.296871336
8465,Corn,27476.94105,Worth, Iowa,1927,17199.13979,29465.55578,1.713568584,0.83,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-0.263634623,1.475115831
8558,Corn,58806.48941,Wright, Iowa,1927,48745.59966,106812.6397,2.190605992,0.83,13600,850565000,6455507609,18808800,2.83,86468000,80.79,0.973753383,-1.587452093
3,Corn,49826.9197,Adair, Iowa,1928,43642.10903,121494.6149,2.786902752,0.76,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-8.730964479,8.009123222
96,Corn,33062.81697,Adams, Iowa,1928,30225.56593,76407.2343,2.529553624,0.76,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-9.259485944,4.602778332
189,Corn,18797.24339,Allamakee, Iowa,1928,14335.1795,36958.95143,2.579768088,0.76,13600,850565000,6455507609,18808800,2.83,86468000,80.79,3.935499183,2.455002649
282,Corn,40042.02555,Audubon, Iowa,1928,37423.30476,101173.542,2.705304248,0.76,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-2.488225898,3.296863887
375,Corn,58966.34024,Benton, Iowa,1928,51924.00069,145346.4743,2.799456368,0.76,13600,850565000,6455507609,18808800,2.83,86468000,80.79,0.19765422,1.288797747
468,Corn,44924.15314,Black Hawk, Iowa,1928,33533.87106,87456.81772,2.611152128,0.76,13600,850565000,6455507609,18808800,2.83,86468000,80.79,0.160345905,3.80878461
561,Corn,58071.98497,Boone, Iowa,1928,52963.63811,151315.7895,2.85594764,0.76,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-0.208363826,0.945446866
654,Corn,29547.31279,Bremer, Iowa,1928,23074.77063,58829.5062,2.548384048,0.76,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-2.613233242,2.542027715
747,Corn,44945.19679,Buchanan, Iowa,1928,30040.21991,69218.65474,2.303588536,0.76,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-5.029623078,8.102162769
840,Corn,59913.70933,Buena Vista, Iowa,1928,52415.28906,138005.4867,2.629982552,0.76,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-0.315433983,-0.171269819
933,Corn,45980.38267,Butler, Iowa,1928,36351.69718,82605.16155,2.272204496,0.76,13600,850565000,6455507609,18808800,2.83,86468000,80.79,1.516458367,0.066053122
1026,Corn,61327.68096,Calhoun, Iowa,1928,57872.87963,154313.1477,2.6676434,0.76,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-1.010927513,2.639403446
1119,Corn,56022.65688,Carroll, Iowa,1928,51762.93581,143771.5911,2.780625944,0.76,13600,850565000,6455507609,18808800,2.83,86468000,80.79,0.381406438,1.874337689
1212,Corn,53174.88401,Cass, Iowa,1928,46644.47181,115779.3131,2.47933916,0.76,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-3.230642778,2.416249667
1305,Corn,43835.54876,Cedar, Iowa,1928,37764.45476,115906.3198,3.069359112,0.76,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-0.923190542,2.087554763
1398,Corn,46101.38367,Cerro Gordo, Iowa,1928,33791.25112,73613.08677,2.178052376,0.76,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-2.788823627,0.028098026
1491,Corn,57273.94488,Cherokee, Iowa,1928,49741.53103,126574.8831,2.54210724,0.76,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-1.183519751,1.249096799
1584,Corn,30687.31225,Chickasaw, Iowa,1928,20215.26188,43029.87198,2.127837912,0.76,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-3.180799159,0.580963493
1677,Corn,26885.29064,Clarke, Iowa,1928,23811.2985,61522.04836,2.586044896,0.76,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-8.325430883,10.87098011
1770,Corn,53702.18941,Clay, Iowa,1928,47241.78781,123806.137,2.623705744,0.76,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-0.127353988,4.002539315
1863,Corn,34134.82923,Clayton, Iowa,1928,26768.33649,73587.68543,2.749241904,0.76,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-1.893324164,3.484277798
1956,Corn,51183.02128,Clinton, Iowa,1928,45352.71524,128327.5757,2.830840408,0.76,13600,850565000,6455507609,18808800,2.83,86468000,80.79,0.306777572,4.44275615
2049,Corn,63364.86848,Crawford, Iowa,1928,56361.37876,137141.8411,2.435401504,0.76,13600,850565000,6455507609,18808800,2.83,86468000,80.79,1.15405741,0.609137042
2142,Corn,58856.67043,Dallas, Iowa,1928,52274.86315,157640.7234,3.01286784,0.76,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-0.580316008,1.634532741
2235,Corn,30407.67447,Decatur, Iowa,1928,27339.75262,58067.46596,2.121561104,0.76,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-10.26098297,5.294208335
2328,Corn,38993.88974,Delaware, Iowa,1928,28707.59009,77702.7027,2.705304248,0.76,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-1.824484207,6.932714832
2421,Corn,27960.54039,Des Moines, Iowa,1928,24942.39487,72241.41434,2.893608488,0.76,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-2.907717228,6.405063698
2514,Corn,34424.98884,Dickinson, Iowa,1928,30002.98883,70158.50437,2.341249384,0.76,13600,850565000,6455507609,18808800,2.83,86468000,80.79,0.708861348,2.704464786
2607,Corn,28863.79874,Dubuque, Iowa,1928,24118.05022,67440.56086,2.79317956,0.76,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-0.808984334,5.668316072
2700,Corn,36630.52559,Emmet, Iowa,1928,31398.34492,76127.81955,2.422847888,0.76,13600,850565000,6455507609,18808800,2.83,86468000,80.79,0.123735025,5.435061164
2793,Corn,41547.05146,Fayette, Iowa,1928,29151.53024,66627.71794,2.284758112,0.76,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-2.259776944,3.620379906
2886,Corn,39411.93001,Floyd, Iowa,1928,28635.96073,65256.04552,2.278481304,0.76,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-0.978549946,-1.72653884
2979,Corn,54796.86407,Franklin, Iowa,1928,40803.23925,104805.9337,2.567214472,0.76,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-0.154350621,-1.808556922
3072,Corn,61143.54899,Fremont, Iowa,1928,58633.28396,152408.0471,2.598598512,0.76,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-6.389611422,-3.941177973
3165,Corn,63948.02049,Greene, Iowa,1928,58316.81978,164372.0788,2.818286792,0.76,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-1.11948563,0.731169359
3258,Corn,43950.88417,Grundy, Iowa,1928,38278.00084,104551.9203,2.73041148,0.76,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-0.441968606,0.507139746
3351,Corn,50262.76613,Guthrie, Iowa,1928,46653.77958,124898.3946,2.680197016,0.76,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-3.799455715,1.83413274
3444,Corn,59624.35909,Hamilton, Iowa,1928,52516.05579,156802.4792,2.987760608,0.76,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-1.507449009,1.411019709
3537,Corn,50854.82123,Hancock, Iowa,1928,42105.92233,100767.1205,2.391463848,0.76,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-1.55890663,0.724585406
3630,Corn,54465.02184,Hardin, Iowa,1928,44589.8828,123018.6954,2.76179552,0.76,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-1.746838444,0.382627366
3723,Corn,75120.17702,Harrison, Iowa,1928,71335.55689,173922.9831,2.435401504,0.76,13600,850565000,6455507609,18808800,2.83,86468000,80.79,3.358904465,0.90508315
3816,Corn,29608.01564,Henry, Iowa,1928,25577.34664,75111.7659,2.937546144,0.76,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-5.247187785,1.106934581
3909,Corn,24000.2867,Howard, Iowa,1928,12794.54126,25223.5318,1.970917712,0.76,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-2.089164668,3.565940245
4002,Corn,44348.28547,Humboldt, Iowa,1928,39025.05053,106609.429,2.73041148,0.76,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-1.580479431,0.574517483
4095,Corn,43898.67972,Ida, Iowa,1928,38015.76454,91114.61085,2.397740656,0.76,13600,850565000,6455507609,18808800,2.83,86468000,80.79,1.067517253,-0.750256193
4188,Corn,41432.12073,Iowa, Iowa,1928,36200.74944,100309.8964,2.768072328,0.76,13600,850565000,6455507609,18808800,2.83,86468000,80.79,0.531348592,4.761173862
4281,Corn,27109.0818,Jackson, Iowa,1928,23263.35414,61623.65373,2.648812976,0.76,13600,850565000,6455507609,18808800,2.83,86468000,80.79,0.492625538,2.390560022
4374,Corn,64227.25359,Jasper, Iowa,1928,55709.43019,157996.3422,2.837117216,0.76,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-4.973252944,3.905227054
4467,Corn,27418.26163,Jefferson, Iowa,1928,23288.44465,54968.50234,2.360079808,0.76,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-7.224878976,7.530909255
4560,Corn,44457.5506,Johnson, Iowa,1928,40310.33213,115550.7011,2.868501256,0.76,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-1.234331925,7.551104327
4653,Corn,34245.30841,Jones, Iowa,1928,27097.34592,77448.68929,2.85594764,0.76,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-0.607407057,1.986164316
4746,Corn,45018.84958,Keokuk, Iowa,1928,39997.91482,105237.7566,2.629982552,0.76,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-6.291575277,7.573589139
4839,Corn,92502.23472,Kossuth, Iowa,1928,80091.74013,197520.8291,2.466785544,0.76,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-0.245430438,2.695684206
4932,Corn,25216.36705,Lee, Iowa,1928,21565.29319,49913.63544,2.316142152,0.76,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-7.579721084,8.948647577
5025,Corn,51027.622,Linn, Iowa,1928,39103.55955,102646.8197,2.623705744,0.76,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-2.603654487,5.584351427
5118,Corn,29713.23391,Louisa, Iowa,1928,26502.45802,71834.99289,2.711581056,0.76,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-3.204717881,10.06625893
5211,Corn,57150.51576,Lyon, Iowa,1928,51291.88172,131858.3621,2.57349128,0.76,13600,850565000,6455507609,18808800,2.83,86468000,80.79,0.753423699,-3.607994112
5304,Corn,40534.12329,Madison, Iowa,1928,35328.24719,102342.0037,2.899885296,0.76,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-5.608913541,7.09535316
5397,Corn,48174.58822,Mahaska, Iowa,1928,42148.00964,118141.6379,2.805733176,0.76,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-6.118008765,4.639428994
5490,Corn,41394.08028,Marion, Iowa,1928,36670.58947,103713.6761,2.830840408,0.76,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-5.674230335,7.704538265
5583,Corn,51218.63362,Marshall, Iowa,1928,44416.27266,122891.6887,2.768072328,0.76,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-4.019310385,-0.07816016
5676,Corn,31128.4196,Mitchell, Iowa,1928,13899.73775,27941.47531,2.00857856,0.76,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-2.693707746,-1.402312397
5769,Corn,66608.42391,Monona, Iowa,1928,62426.80717,144101.8086,2.309865344,0.76,13600,850565000,6455507609,18808800,2.83,86468000,80.79,0.736361801,0.122268732
5862,Corn,20711.40648,Monroe, Iowa,1928,17354.53908,41810.6076,2.410294272,0.76,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-6.598409487,3.483904878
5955,Corn,43336.97605,Montgomery, Iowa,1928,39691.97247,101249.746,2.548384048,0.76,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-4.382377113,2.989036339
6048,Corn,32594.19099,Muscatine, Iowa,1928,28486.63173,74019.50823,2.598598512,0.76,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-2.007648173,10.78374734
6141,Corn,56144.87194,O'Brien, Iowa,1928,50299.99721,132061.5728,2.623705744,0.76,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-1.371660053,1.7715409
6234,Corn,38074.44396,Osceola, Iowa,1928,33559.36625,77880.51209,2.32241896,0.76,13600,850565000,6455507609,18808800,2.83,86468000,80.79,0.294417747,1.819204992
6327,Corn,51219.44299,Page, Iowa,1928,46249.09393,123983.9463,2.680197016,0.76,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-7.435646227,1.961637305
6420,Corn,53658.88804,Palo Alto, Iowa,1928,47405.6855,115677.7078,2.441678312,0.76,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-1.095072171,3.283247256
6513,Corn,88017.50844,Plymouth, Iowa,1928,78188.50356,177199.7561,2.265927688,0.76,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-0.472192598,1.049071261
6606,Corn,61838.39424,Pocahontas, Iowa,1928,56462.95486,144660.6381,2.560937664,0.76,13600,850565000,6455507609,18808800,2.83,86468000,80.79,0.513723285,3.22846507
6699,Corn,48784.44948,Polk, Iowa,1928,44663.94027,126930.5019,2.843394024,0.76,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-0.988809518,5.514271447
6792,Corn,49714.41709,Poweshiek, Iowa,1928,43319.16988,120072.1398,2.774349136,0.76,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-3.755891488,2.874010815
6885,Corn,34800.9418,Ringgold, Iowa,1928,30919.60181,69447.26681,2.247097264,0.76,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-8.938891792,7.204298407
6978,Corn,57534.96712,Sac, Iowa,1928,51448.89975,147226.1735,2.862224448,0.76,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-0.604197721,1.968772175
7071,Corn,31777.13068,Scott, Iowa,1928,27716.91963,84916.6836,3.063082304,0.76,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-1.088852935,3.595081648
7164,Corn,59607.76698,Shelby, Iowa,1928,55099.97361,150248.9331,2.724134672,0.76,13600,850565000,6455507609,18808800,2.83,86468000,80.79,1.275001025,2.180352541
7257,Corn,79550.67543,Sioux, Iowa,1928,69531.4683,180730.5426,2.598598512,0.76,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-0.246726428,-1.448388924
7350,Corn,62329.68261,Story, Iowa,1928,56924.70117,155380.0041,2.73041148,0.76,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-0.322685359,2.033786019
7443,Corn,54880.634,Tama, Iowa,1928,48322.29848,135389.1485,2.799456368,0.76,13600,850565000,6455507609,18808800,2.83,86468000,80.79,0.185085489,1.328501528
7536,Corn,43361.25719,Taylor, Iowa,1928,38855.08256,94340.58118,2.429124696,0.76,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-10.18217793,8.040413816
7629,Corn,30793.74457,Union, Iowa,1928,26204.2047,66322.90185,2.529553624,0.76,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-12.53728987,13.14775989
7722,Corn,21736.47521,Van Buren, Iowa,1928,18046.95621,36501.72729,2.021132176,0.76,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-13.76601128,7.654380335
7815,Corn,38749.8643,Warren, Iowa,1928,34759.25918,99192.23735,2.85594764,0.76,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-4.530406368,11.82440324
7908,Corn,43372.58839,Washington, Iowa,1928,37305.94593,106533.225,2.85594764,0.76,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-2.869112488,8.656994843
8001,Corn,33372.80617,Wayne, Iowa,1928,29572.80799,62741.31274,2.121561104,0.76,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-11.43016515,12.61846883
8094,Corn,69381.73461,Webster, Iowa,1928,65179.07422,182737.2485,2.805733176,0.76,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-1.438353762,1.779173519
8187,Corn,32401.96531,Winnebago, Iowa,1928,24988.93372,60480.59337,2.422847888,0.76,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-0.133638067,1.173898754
8280,Corn,34407.18267,Winneshiek, Iowa,1928,22210.76679,57762.64987,2.598598512,0.76,13600,850565000,6455507609,18808800,2.83,86468000,80.79,2.288819365,-0.492726158
8373,Corn,93271.94681,Woodbury, Iowa,1928,81970.69557,183194.4727,2.234543648,0.76,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-2.651423118,1.552723873
8466,Corn,27404.50232,Worth, Iowa,1928,18063.95301,38406.82788,2.127837912,0.76,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-3.772999808,-0.263634623
8559,Corn,59379.11959,Wright, Iowa,1928,51196.78059,139681.9752,2.73041148,0.76,13600,850565000,6455507609,18808800,2.83,86468000,80.79,-1.519127087,0.973753383
4,Corn,45476.54904,Adair, Iowa,1929,39915.35895,88574.47673,2.221990032,0.73,13600,850565000,6455507609,18808800,2.83,86468000,80.79,10.01557287,-8.730964479
97,Corn,30001.37008,Adams, Iowa,1929,27018.8369,59566.14509,2.203159608,0.73,13600,850565000,6455507609,18808800,2.83,86468000,80.79,11.70836989,-9.259485944
