,ITEM,AREA_PLANTED,COUNTY,STATE,DATE,AREAHARVESTED,PRODUCTION_Q,YIELD,P_PRICE,CROP_DEN,P_VALUE,EXP_VAL,IMP_VAL,LABOR_EXP,DOM_CONSUMP,LOC,deltay,deltayhat
16842,Corn,80719.81225,Sioux_IA, Iowa,1927,69313.34274,158936.1918,2.29103492,0.83,NA,NA,NA,NA,NA,NA,NA,-1169.13682,830.81962
16935,Corn,61087.29769,Story, Iowa,1927,53766.53442,124822.1906,2.32241896,0.83,NA,NA,NA,NA,NA,NA,NA,1242.38492,-61.51222
17028,Corn,54161.10292,Tama, Iowa,1927,46570.41433,122891.6887,2.63625936,0.83,NA,NA,NA,NA,NA,NA,NA,719.53108,-1481.95883
17121,Corn,40134.29388,Taylor, Iowa,1927,34294.27538,69675.87888,2.033685792,0.83,NA,NA,NA,NA,NA,NA,NA,3226.96331,-1212.43818
17214,Corn,27215.51412,Union, Iowa,1927,22511.8529,47957.73217,2.127837912,0.83,NA,NA,NA,NA,NA,NA,NA,3578.23045,642.23611
17307,Corn,20190.98075,Van Buren, Iowa,1927,14662.57019,17907.94554,1.22397756,0.83,NA,NA,NA,NA,NA,NA,NA,1545.49446,-3118.50756
17400,Corn,34652.42217,Warren_IA, Iowa,1927,28536.81275,60277.38264,2.115284296,0.83,NA,NA,NA,NA,NA,NA,NA,4097.44213,-2102.7466
17493,Corn,39916.97769,Washington, Iowa,1927,31831.35856,67948.58768,2.13411472,0.83,NA,NA,NA,NA,NA,NA,NA,3455.6107,-4751.00944
17586,Corn,29633.51084,Wayne, Iowa,1927,24141.92667,32183.49929,1.330683296,0.83,NA,NA,NA,NA,NA,NA,NA,3739.29533,-1400.21232
17679,Corn,68168.89174,Webster_IA, Iowa,1927,62613.36725,133636.456,2.13411472,0.83,NA,NA,NA,NA,NA,NA,NA,1212.84287,1541.44761
17772,Corn,32026.01235,Winnebago_IA, Iowa,1927,23110.38297,44122.12965,1.908149632,0.83,NA,NA,NA,NA,NA,NA,NA,375.95296,-585.17544
17865,Corn,34577.55533,Winneshiek, Iowa,1927,17747.08415,34749.03475,1.958364096,0.83,NA,NA,NA,NA,NA,NA,NA,-170.37266,-401.04347
17958,Corn,91845.83461,Woodbury, Iowa,1927,81129.35412,192237.3501,2.372633424,0.83,NA,NA,NA,NA,NA,NA,NA,1426.1122,-1206.77259
18051,Corn,27476.94105,Worth, Iowa,1927,17199.13979,29465.55578,1.713568584,0.83,NA,NA,NA,NA,NA,NA,NA,-72.43873,399.42473
18144,Corn,58806.48941,Wright, Iowa,1927,48745.59966,106812.6397,2.190605992,0.83,NA,NA,NA,NA,NA,NA,NA,572.63018,-948.58315
9589,Corn,49826.9197,Adair, Iowa,1928,43642.10903,121494.6149,2.786902752,0.76,NA,NA,NA,NA,NA,NA,NA,-4350.37066,3694.77992
9682,Corn,33062.81697,Adams, Iowa,1928,30225.56593,76407.2343,2.529553624,0.76,NA,NA,NA,NA,NA,NA,NA,-3061.44689,1454.84489
9775,Corn,18797.24339,Allamakee, Iowa,1928,14335.1795,36958.95143,2.579768088,0.76,NA,NA,NA,NA,NA,NA,NA,739.76536,450.41512
9868,Corn,40042.02555,Audubon, Iowa,1928,37423.30476,101173.542,2.705304248,0.76,NA,NA,NA,NA,NA,NA,NA,-996.33605,1277.99725
9961,Corn,58966.34024,Benton, Iowa,1928,51924.00069,145346.4743,2.799456368,0.76,NA,NA,NA,NA,NA,NA,NA,116.54946,750.28718
10054,Corn,44924.15314,Black Hawk, Iowa,1928,33533.87106,87456.81772,2.611152128,0.76,NA,NA,NA,NA,NA,NA,NA,72.03404,1648.28462
10147,Corn,58071.98497,Boone, Iowa,1928,52963.63811,151315.7895,2.85594764,0.76,NA,NA,NA,NA,NA,NA,NA,-121.00101,543.8975
10240,Corn,29547.31279,Bremer, Iowa,1928,23074.77063,58829.5062,2.548384048,0.76,NA,NA,NA,NA,NA,NA,NA,-772.1402,732.48101
10333,Corn,44945.19679,Buchanan, Iowa,1928,30040.21991,69218.65474,2.303588536,0.76,NA,NA,NA,NA,NA,NA,NA,-2260.57399,3368.60328
10426,Corn,59913.70933,Buena Vista, Iowa,1928,52415.28906,138005.4867,2.629982552,0.76,NA,NA,NA,NA,NA,NA,NA,-188.9882,-102.79015
10519,Corn,45980.38267,Butler_IA, Iowa,1928,36351.69718,82605.16155,2.272204496,0.76,NA,NA,NA,NA,NA,NA,NA,697.27336,30.35143
10612,Corn,61327.68096,Calhoun, Iowa,1928,57872.87963,154313.1477,2.6676434,0.76,NA,NA,NA,NA,NA,NA,NA,-619.9784,1577.05995
10705,Corn,56022.65688,Carroll_IA, Iowa,1928,51762.93581,143771.5911,2.780625944,0.76,NA,NA,NA,NA,NA,NA,NA,213.67402,1030.73433
10798,Corn,53174.88401,Cass, Iowa,1928,46644.47181,115779.3131,2.47933916,0.76,NA,NA,NA,NA,NA,NA,NA,-1717.89055,1254.52549
10891,Corn,43835.54876,Cedar_IA, Iowa,1928,37764.45476,115906.3198,3.069359112,0.76,NA,NA,NA,NA,NA,NA,NA,-404.68564,896.37869
10984,Corn,46101.38367,Cerro Gordo, Iowa,1928,33791.25112,73613.08677,2.178052376,0.76,NA,NA,NA,NA,NA,NA,NA,-1285.68628,12.94994
11077,Corn,57273.94488,Cherokee, Iowa,1928,49741.53103,126574.8831,2.54210724,0.76,NA,NA,NA,NA,NA,NA,NA,-677.84845,706.58113
11170,Corn,30687.31225,Chickasaw, Iowa,1928,20215.26188,43029.87198,2.127837912,0.76,NA,NA,NA,NA,NA,NA,NA,-976.10177,177.25231
11263,Corn,26885.29064,Clarke, Iowa,1928,23811.2985,61522.04836,2.586044896,0.76,NA,NA,NA,NA,NA,NA,NA,-2238.31629,2636.12227
11356,Corn,53702.18941,Clay, Iowa,1928,47241.78781,123806.137,2.623705744,0.76,NA,NA,NA,NA,NA,NA,NA,-68.39188,2066.72958
11449,Corn,34134.82923,Clayton, Iowa,1928,26768.33649,73587.68543,2.749241904,0.76,NA,NA,NA,NA,NA,NA,NA,-646.28297,1149.30722
11542,Corn,51183.02128,Clinton_IA, Iowa,1928,45352.71524,128327.5757,2.830840408,0.76,NA,NA,NA,NA,NA,NA,NA,157.01803,2177.20875
11635,Corn,63364.86848,Crawford_IA, Iowa,1928,56361.37876,137141.8411,2.435401504,0.76,NA,NA,NA,NA,NA,NA,NA,731.26696,383.64198
11728,Corn,58856.67043,Dallas, Iowa,1928,52274.86315,157640.7234,3.01286784,0.76,NA,NA,NA,NA,NA,NA,NA,-341.55468,946.55972
11821,Corn,30407.67447,Decatur, Iowa,1928,27339.75262,58067.46596,2.121561104,0.76,NA,NA,NA,NA,NA,NA,NA,-3120.1263,1528.90236
11914,Corn,38993.88974,Delaware, Iowa,1928,28707.59009,77702.7027,2.705304248,0.76,NA,NA,NA,NA,NA,NA,NA,-711.43736,2528.07121
12007,Corn,27960.54039,Des Moines, Iowa,1928,24942.39487,72241.41434,2.893608488,0.76,NA,NA,NA,NA,NA,NA,NA,-813.01345,1683.08759
12100,Corn,34424.98884,Dickinson, Iowa,1928,30002.98883,70158.50437,2.341249384,0.76,NA,NA,NA,NA,NA,NA,NA,244.02544,906.49584
12193,Corn,28863.79874,Dubuque, Iowa,1928,24118.05022,67440.56086,2.79317956,0.76,NA,NA,NA,NA,NA,NA,NA,-233.50361,1548.32726
12286,Corn,36630.52559,Emmet, Iowa,1928,31398.34492,76127.81955,2.422847888,0.76,NA,NA,NA,NA,NA,NA,NA,45.32479,1888.26321
12379,Corn,41547.05146,Fayette, Iowa,1928,29151.53024,66627.71794,2.284758112,0.76,NA,NA,NA,NA,NA,NA,NA,-938.87069,1451.6074
12472,Corn,39411.93001,Floyd, Iowa,1928,28635.96073,65256.04552,2.278481304,0.76,NA,NA,NA,NA,NA,NA,NA,-385.66542,-692.41713
12565,Corn,54796.86407,Franklin, Iowa,1928,40803.23925,104805.9337,2.567214472,0.76,NA,NA,NA,NA,NA,NA,NA,-84.5793,-1009.28599
12658,Corn,61143.54899,Fremont, Iowa,1928,58633.28396,152408.0471,2.598598512,0.76,NA,NA,NA,NA,NA,NA,NA,-3906.83519,-2508.6463
12751,Corn,63948.02049,Greene_IA, Iowa,1928,58316.81978,164372.0788,2.818286792,0.76,NA,NA,NA,NA,NA,NA,NA,-715.8889,464.17443
12844,Corn,43950.88417,Grundy_IA, Iowa,1928,38278.00084,104551.9203,2.73041148,0.76,NA,NA,NA,NA,NA,NA,NA,-194.24911,221.76773
12937,Corn,50262.76613,Guthrie, Iowa,1928,46653.77958,124898.3946,2.680197016,0.76,NA,NA,NA,NA,NA,NA,NA,-1909.71154,905.28178
13030,Corn,59624.35909,Hamilton, Iowa,1928,52516.05579,156802.4792,2.987760608,0.76,NA,NA,NA,NA,NA,NA,NA,-898.80681,829.60556
13123,Corn,50854.82123,Hancock_IA, Iowa,1928,42105.92233,100767.1205,2.391463848,0.76,NA,NA,NA,NA,NA,NA,NA,-792.77918,365.83582
13216,Corn,54465.02184,Hardin, Iowa,1928,44589.8828,123018.6954,2.76179552,0.76,NA,NA,NA,NA,NA,NA,NA,-951.41594,207.60373
13309,Corn,75120.17702,Harrison, Iowa,1928,71335.55689,173922.9831,2.435401504,0.76,NA,NA,NA,NA,NA,NA,NA,2523.21498,673.8016
13402,Corn,29608.01564,Henry_IA, Iowa,1928,25577.34664,75111.7659,2.937546144,0.76,NA,NA,NA,NA,NA,NA,NA,-1553.58818,324.1532
13495,Corn,24000.2867,Howard_IA, Iowa,1928,12794.54126,25223.5318,1.970917712,0.76,NA,NA,NA,NA,NA,NA,NA,-501.40551,826.36809
13588,Corn,44348.28547,Humboldt, Iowa,1928,39025.05053,106609.429,2.73041148,0.76,NA,NA,NA,NA,NA,NA,NA,-700.91553,253.33321
13681,Corn,43898.67972,Ida, Iowa,1928,38015.76454,91114.61085,2.397740656,0.76,NA,NA,NA,NA,NA,NA,NA,468.62598,-331.84223
13774,Corn,41432.12073,Iowa, Iowa,1928,36200.74944,100309.8964,2.768072328,0.76,NA,NA,NA,NA,NA,NA,NA,220.14899,1883.00229
13867,Corn,27109.0818,Jackson_IA, Iowa,1928,23263.35414,61623.65373,2.648812976,0.76,NA,NA,NA,NA,NA,NA,NA,133.54626,632.92834
13960,Corn,64227.25359,Jasper_IA, Iowa,1928,55709.43019,157996.3422,2.837117216,0.76,NA,NA,NA,NA,NA,NA,NA,-3194.18378,2413.94986
14053,Corn,27418.26163,Jefferson, Iowa,1928,23288.44465,54968.50234,2.360079808,0.76,NA,NA,NA,NA,NA,NA,NA,-1980.93622,1920.23337
14146,Corn,44457.5506,Johnson_IA, Iowa,1928,40310.33213,115550.7011,2.868501256,0.76,NA,NA,NA,NA,NA,NA,NA,-548.75374,3121.34036
14239,Corn,34245.30841,Jones, Iowa,1928,27097.34592,77448.68929,2.85594764,0.76,NA,NA,NA,NA,NA,NA,NA,-208.00842,666.92193
14332,Corn,45018.84958,Keokuk, Iowa,1928,39997.91482,105237.7566,2.629982552,0.76,NA,NA,NA,NA,NA,NA,NA,-2832.39481,3169.49795
14425,Corn,92502.23472,Kossuth, Iowa,1928,80091.74013,197520.8291,2.466785544,0.76,NA,NA,NA,NA,NA,NA,NA,-227.02864,2428.11385
14518,Corn,25216.36705,Lee_IA, Iowa,1928,21565.29319,49913.63544,2.316142152,0.76,NA,NA,NA,NA,NA,NA,NA,-1911.33029,2071.18112
14611,Corn,51027.622,Linn, Iowa,1928,39103.55955,102646.8197,2.623705744,0.76,NA,NA,NA,NA,NA,NA,NA,-1328.58297,2698.84855
14704,Corn,29713.23391,Louisa, Iowa,1928,26502.45802,71834.99289,2.711581056,0.76,NA,NA,NA,NA,NA,NA,NA,-952.22532,2717.46409
14797,Corn,57150.51576,Lyon, Iowa,1928,51291.88172,131858.3621,2.57349128,0.76,NA,NA,NA,NA,NA,NA,NA,430.58553,-2139.16831
14890,Corn,40534.12329,Madison, Iowa,1928,35328.24719,102342.0037,2.899885296,0.76,NA,NA,NA,NA,NA,NA,NA,-2273.52393,2685.49392
14983,Corn,48174.58822,Mahaska, Iowa,1928,42148.00964,118141.6379,2.805733176,0.76,NA,NA,NA,NA,NA,NA,NA,-2947.32553,2135.93082
15076,Corn,41394.08028,Marion_IA, Iowa,1928,36670.58947,103713.6761,2.830840408,0.76,NA,NA,NA,NA,NA,NA,NA,-2348.79546,2961.08484
15169,Corn,51218.63362,Marshall_IA, Iowa,1928,44416.27266,122891.6887,2.768072328,0.76,NA,NA,NA,NA,NA,NA,NA,-2058.63586,-40.06388
15262,Corn,31128.4196,Mitchell, Iowa,1928,13899.73775,27941.47531,2.00857856,0.76,NA,NA,NA,NA,NA,NA,NA,-838.50865,-442.72609
15355,Corn,66608.42391,Monona, Iowa,1928,62426.80717,144101.8086,2.309865344,0.76,NA,NA,NA,NA,NA,NA,NA,490.47899,81.34182
15448,Corn,20711.40648,Monroe_IA, Iowa,1928,17354.53908,41810.6076,2.410294272,0.76,NA,NA,NA,NA,NA,NA,NA,-1366.62341,697.27336
15541,Corn,43336.97605,Montgomery_IA, Iowa,1928,39691.97247,101249.746,2.548384048,0.76,NA,NA,NA,NA,NA,NA,NA,-1899.18972,1257.76297
15634,Corn,32594.19099,Muscatine, Iowa,1928,28486.63173,74019.50823,2.598598512,0.76,NA,NA,NA,NA,NA,NA,NA,-654.37668,3172.73543
15727,Corn,56144.87194,O'Brien, Iowa,1928,50299.99721,132061.5728,2.623705744,0.76,NA,NA,NA,NA,NA,NA,NA,-770.11678,977.31582
15820,Corn,38074.44396,Osceola, Iowa,1928,33559.36625,77880.51209,2.32241896,0.76,NA,NA,NA,NA,NA,NA,NA,112.09792,680.27656
15913,Corn,51219.44299,Page, Iowa,1928,46249.09393,123983.9463,2.680197016,0.76,NA,NA,NA,NA,NA,NA,NA,-3808.49658,985.40954
16006,Corn,53658.88804,Palo Alto, Iowa,1928,47405.6855,115677.7078,2.441678312,0.76,NA,NA,NA,NA,NA,NA,NA,-587.60355,1705.74998
16099,Corn,88017.50844,Plymouth, Iowa,1928,78188.50356,177199.7561,2.265927688,0.76,NA,NA,NA,NA,NA,NA,NA,-415.61216,913.78018
16192,Corn,61838.39424,Pocahontas, Iowa,1928,56462.95486,144660.6381,2.560937664,0.76,NA,NA,NA,NA,NA,NA,NA,317.67823,1933.99268
16285,Corn,48784.44948,Polk_IA, Iowa,1928,44663.94027,126930.5019,2.843394024,0.76,NA,NA,NA,NA,NA,NA,NA,-482.38528,2549.51954
16378,Corn,49714.41709,Poweshiek, Iowa,1928,43319.16988,120072.1398,2.774349136,0.76,NA,NA,NA,NA,NA,NA,NA,-1867.21956,1388.88113
16471,Corn,34800.9418,Ringgold, Iowa,1928,30919.60181,69447.26681,2.247097264,0.76,NA,NA,NA,NA,NA,NA,NA,-3110.81853,2338.67833
16564,Corn,57534.96712,Sac, Iowa,1928,51448.89975,147226.1735,2.862224448,0.76,NA,NA,NA,NA,NA,NA,NA,-347.62496,1110.86208
16657,Corn,31777.13068,Scott, Iowa,1928,27716.91963,84916.6836,3.063082304,0.76,NA,NA,NA,NA,NA,NA,NA,-346.00622,1102.76837
16750,Corn,59607.76698,Shelby_IA, Iowa,1928,55099.97361,150248.9331,2.724134672,0.76,NA,NA,NA,NA,NA,NA,NA,759.99964,1271.92697
16843,Corn,79550.67543,Sioux_IA, Iowa,1928,69531.4683,180730.5426,2.598598512,0.76,NA,NA,NA,NA,NA,NA,NA,-196.27254,-1169.13682
16936,Corn,62329.68261,Story, Iowa,1928,56924.70117,155380.0041,2.73041148,0.76,NA,NA,NA,NA,NA,NA,NA,-201.12876,1242.38492
17029,Corn,54880.634,Tama, Iowa,1928,48322.29848,135389.1485,2.799456368,0.76,NA,NA,NA,NA,NA,NA,NA,101.57609,719.53108
17122,Corn,43361.25719,Taylor, Iowa,1928,38855.08256,94340.58118,2.429124696,0.76,NA,NA,NA,NA,NA,NA,NA,-4415.12036,3226.96331
17215,Corn,30793.74457,Union, Iowa,1928,26204.2047,66322.90185,2.529553624,0.76,NA,NA,NA,NA,NA,NA,NA,-3860.70102,3578.23045
17308,Corn,21736.47521,Van Buren, Iowa,1928,18046.95621,36501.72729,2.021132176,0.76,NA,NA,NA,NA,NA,NA,NA,-2992.24563,1545.49446
17401,Corn,38749.8643,Warren_IA, Iowa,1928,34759.25918,99192.23735,2.85594764,0.76,NA,NA,NA,NA,NA,NA,NA,-1755.52632,4097.44213
17494,Corn,43372.58839,Washington, Iowa,1928,37305.94593,106533.225,2.85594764,0.76,NA,NA,NA,NA,NA,NA,NA,-1244.40835,3455.6107
17587,Corn,33372.80617,Wayne, Iowa,1928,29572.80799,62741.31274,2.121561104,0.76,NA,NA,NA,NA,NA,NA,NA,-3814.56686,3739.29533
17680,Corn,69381.73461,Webster_IA, Iowa,1928,65179.07422,182737.2485,2.805733176,0.76,NA,NA,NA,NA,NA,NA,NA,-997.95479,1212.84287
17773,Corn,32401.96531,Winnebago_IA, Iowa,1928,24988.93372,60480.59337,2.422847888,0.76,NA,NA,NA,NA,NA,NA,NA,-43.30136,375.95296
17866,Corn,34407.18267,Winneshiek, Iowa,1928,22210.76679,57762.64987,2.598598512,0.76,NA,NA,NA,NA,NA,NA,NA,787.51826,-170.37266
17959,Corn,93271.94681,Woodbury, Iowa,1928,81970.69557,183194.4727,2.234543648,0.76,NA,NA,NA,NA,NA,NA,NA,-2473.03396,1426.1122
18052,Corn,27404.50232,Worth, Iowa,1928,18063.95301,38406.82788,2.127837912,0.76,NA,NA,NA,NA,NA,NA,NA,-1033.97182,-72.43873
18145,Corn,59379.11959,Wright, Iowa,1928,51196.78059,139681.9752,2.73041148,0.76,NA,NA,NA,NA,NA,NA,NA,-902.04429,572.63018
9590,Corn,45476.54904,Adair, Iowa,1929,39915.35895,88574.47673,2.221990032,0.73,NA,NA,NA,NA,NA,NA,NA,4554.73691,-4350.37066
9683,Corn,30001.37008,Adams, Iowa,1929,27018.8369,59566.14509,2.203159608,0.73,NA,NA,NA,NA,NA,NA,NA,3512.67138,-3061.44689
9776,Corn,19537.00875,Allamakee, Iowa,1929,15679.94989,44071.32696,2.812009984,0.73,NA,NA,NA,NA,NA,NA,NA,341.14999,739.76536
9869,Corn,39045.6895,Audubon, Iowa,1929,36692.84718,96169.47775,2.623705744,0.73,NA,NA,NA,NA,NA,NA,NA,2004.0033,-996.33605
9962,Corn,59082.8897,Benton, Iowa,1929,53480.82636,144965.4542,2.711581056,0.73,NA,NA,NA,NA,NA,NA,NA,1900.80847,116.54946
10055,Corn,44996.18718,Black Hawk, Iowa,1929,35252.57098,91775.04572,2.60487532,0.73,NA,NA,NA,NA,NA,NA,NA,1148.49786,72.03404
10148,Corn,57950.98396,Boone, Iowa,1929,53220.61349,141917.2932,2.6676434,0.73,NA,NA,NA,NA,NA,NA,NA,558.46619,-121.00101
10241,Corn,28775.17259,Bremer, Iowa,1929,22758.30646,58423.08474,2.567214472,0.73,NA,NA,NA,NA,NA,NA,NA,1261.80983,-772.1402
10334,Corn,42684.6228,Buchanan, Iowa,1929,30002.98883,63554.15566,2.115284296,0.73,NA,NA,NA,NA,NA,NA,NA,2513.09783,-2260.57399
10427,Corn,59724.72113,Buena Vista, Iowa,1929,53418.90946,150401.3412,2.818286792,0.73,NA,NA,NA,NA,NA,NA,NA,1042.8749,-188.9882
10520,Corn,46677.65603,Butler_IA, Iowa,1929,38038.42694,90504.97866,2.378910232,0.73,NA,NA,NA,NA,NA,NA,NA,1685.5157,697.27336
10613,Corn,60707.70256,Calhoun, Iowa,1929,57984.57287,155151.392,2.673920208,0.73,NA,NA,NA,NA,NA,NA,NA,1951.79885,-619.9784
10706,Corn,56236.3309,Carroll_IA, Iowa,1929,52196.35413,137929.2827,2.642536168,0.73,NA,NA,NA,NA,NA,NA,NA,1447.56054,213.67402
10799,Corn,51456.99346,Cass, Iowa,1929,45845.62235,117760.6178,2.567214472,0.73,NA,NA,NA,NA,NA,NA,NA,2137.95425,-1717.89055
10892,Corn,43430.86312,Cedar_IA, Iowa,1929,38590.01347,107346.0679,2.780625944,0.73,NA,NA,NA,NA,NA,NA,NA,1359.74376,-404.68564
10985,Corn,44815.69739,Cerro Gordo, Iowa,1929,33904.96779,77677.30136,2.29103492,0.73,NA,NA,NA,NA,NA,NA,NA,2524.83372,-1285.68628
11078,Corn,56596.09643,Cherokee, Iowa,1929,49787.2605,129953.2615,2.611152128,0.73,NA,NA,NA,NA,NA,NA,NA,511.11797,-677.84845
11171,Corn,29711.21048,Chickasaw, Iowa,1929,19237.54137,38660.84129,2.00857856,0.73,NA,NA,NA,NA,NA,NA,NA,1724.36552,-976.10177
11264,Corn,24646.97435,Clarke, Iowa,1929,21451.57652,44833.3672,2.090177064,0.73,NA,NA,NA,NA,NA,NA,NA,2339.08301,-2238.31629
11357,Corn,53633.79753,Clay, Iowa,1929,46959.72192,115017.2729,2.44795512,0.73,NA,NA,NA,NA,NA,NA,NA,302.70486,-68.39188
11450,Corn,33488.54626,Clayton, Iowa,1929,25995.7916,71606.38081,2.755518712,0.73,NA,NA,NA,NA,NA,NA,NA,995.52668,-646.28297
11543,Corn,51340.03931,Clinton_IA, Iowa,1929,46567.98622,125101.6054,2.686473824,0.73,NA,NA,NA,NA,NA,NA,NA,2022.21416,157.01803
11636,Corn,64096.13544,Crawford_IA, Iowa,1929,57882.59209,159317.2119,2.755518712,0.73,NA,NA,NA,NA,NA,NA,NA,1952.60822,731.26696
11729,Corn,58515.11575,Dallas, Iowa,1929,52226.70555,140190.002,2.686473824,0.73,NA,NA,NA,NA,NA,NA,NA,1215.67567,-341.55468
11822,Corn,27287.54817,Decatur, Iowa,1929,24372.59749,43156.87868,1.770059856,0.73,NA,NA,NA,NA,NA,NA,NA,975.69708,-3120.1263
11915,Corn,38282.45238,Delaware, Iowa,1929,28936.64216,69828.28693,2.410294272,0.73,NA,NA,NA,NA,NA,NA,NA,1893.92881,-711.43736
12008,Corn,27147.52694,Des Moines, Iowa,1929,24522.73586,61496.64702,2.5107232,0.73,NA,NA,NA,NA,NA,NA,NA,-110.88387,-813.01345
12101,Corn,34669.01428,Dickinson, Iowa,1929,30601.92358,69802.88559,2.278481304,0.73,NA,NA,NA,NA,NA,NA,NA,80.53244,244.02544
12194,Corn,28630.29513,Dubuque, Iowa,1929,24815.72827,61014.02154,2.460508736,0.73,NA,NA,NA,NA,NA,NA,NA,1838.48687,-233.50361
12287,Corn,36675.85038,Emmet, Iowa,1929,32110.18697,76381.83296,2.378910232,0.73,NA,NA,NA,NA,NA,NA,NA,925.92075,45.32479
12380,Corn,40608.18077,Fayette, Iowa,1929,28281.05142,67389.75818,2.38518704,0.73,NA,NA,NA,NA,NA,NA,NA,2555.99451,-938.87069
12473,Corn,39026.26459,Floyd, Iowa,1929,29056.02442,67110.34342,2.309865344,0.73,NA,NA,NA,NA,NA,NA,NA,2777.76225,-385.66542
12566,Corn,54712.28477,Franklin, Iowa,1929,42136.27375,109098.7604,2.592321704,0.73,NA,NA,NA,NA,NA,NA,NA,3078.44368,-84.5793
12659,Corn,57236.7138,Fremont, Iowa,1929,54624.87267,127590.9368,2.334972576,0.73,NA,NA,NA,NA,NA,NA,NA,7142.70159,-3906.83519
12752,Corn,63232.13159,Greene_IA, Iowa,1929,58165.46735,149359.8862,2.567214472,0.73,NA,NA,NA,NA,NA,NA,NA,1398.59358,-715.8889
12845,Corn,43756.63506,Grundy_IA, Iowa,1929,39212.41999,108362.1215,2.76179552,0.73,NA,NA,NA,NA,NA,NA,NA,1360.55313,-194.24911
12938,Corn,48353.05459,Guthrie, Iowa,1929,45041.51198,107219.0612,2.378910232,0.73,NA,NA,NA,NA,NA,NA,NA,2606.17553,-1909.71154
13031,Corn,58725.55228,Hamilton, Iowa,1929,52329.90039,150223.5318,2.868501256,0.73,NA,NA,NA,NA,NA,NA,NA,2186.92121,-898.80681
13124,Corn,50062.04205,Hancock_IA, Iowa,1929,41584.68722,100436.9031,2.41657108,0.73,NA,NA,NA,NA,NA,NA,NA,2713.82192,-792.77918
13217,Corn,53513.6059,Hardin, Iowa,1929,45054.8666,120351.5546,2.673920208,0.73,NA,NA,NA,NA,NA,NA,NA,2645.43004,-951.41594
13310,Corn,77643.392,Harrison, Iowa,1929,74611.08248,217613.29,2.91871572,0.73,NA,NA,NA,NA,NA,NA,NA,633.73771,2523.21498
13403,Corn,28054.42746,Henry_IA, Iowa,1929,24958.17761,64976.63076,2.60487532,0.73,NA,NA,NA,NA,NA,NA,NA,106.02764,-1553.58818
13496,Corn,23498.88119,Howard_IA, Iowa,1929,12213.008,24080.47145,1.970917712,0.73,NA,NA,NA,NA,NA,NA,NA,2118.12465,-501.40551
13589,Corn,43647.36994,Humboldt, Iowa,1929,39328.16008,107955.7001,2.742965096,0.73,NA,NA,NA,NA,NA,NA,NA,1657.59239,-700.91553
13682,Corn,44367.3057,Ida, Iowa,1929,39420.83309,106177.6062,2.692750632,0.73,NA,NA,NA,NA,NA,NA,NA,-616.33624,468.62598
13775,Corn,41652.26972,Iowa, Iowa,1929,37348.8426,100208.291,2.680197016,0.73,NA,NA,NA,NA,NA,NA,NA,1126.24015,220.14899
13868,Corn,27242.62806,Jackson_IA, Iowa,1929,24007.97572,62080.87787,2.586044896,0.73,NA,NA,NA,NA,NA,NA,NA,431.79958,133.54626
13961,Corn,61033.06981,Jasper_IA, Iowa,1929,54466.64058,143034.9522,2.623705744,0.73,NA,NA,NA,NA,NA,NA,NA,1807.32608,-3194.18378
14054,Corn,25437.32541,Jefferson, Iowa,1929,22425.25018,48287.9496,2.152945144,0.73,NA,NA,NA,NA,NA,NA,NA,548.75373,-1980.93622
14147,Corn,43908.79686,Johnson_IA, Iowa,1929,40139.55479,107574.6799,2.680197016,0.73,NA,NA,NA,NA,NA,NA,NA,702.12959,-548.75374
14240,Corn,34037.29999,Jones, Iowa,1929,28105.82254,78744.15769,2.799456368,0.73,NA,NA,NA,NA,NA,NA,NA,1343.55634,-208.00842
14333,Corn,42186.45477,Keokuk, Iowa,1929,38715.8707,97337.93944,2.517000008,0.73,NA,NA,NA,NA,NA,NA,NA,541.46939,-2832.39481
14426,Corn,92275.20608,Kossuth, Iowa,1929,80253.2097,187741.3127,2.341249384,0.73,NA,NA,NA,NA,NA,NA,NA,3585.1101,-227.02864
14519,Corn,23305.03676,Lee_IA, Iowa,1929,19768.89362,39270.47348,1.983471328,0.73,NA,NA,NA,NA,NA,NA,NA,298.65801,-1911.33029
14612,Corn,49699.03903,Linn, Iowa,1929,40778.14874,100106.6856,2.454231928,0.73,NA,NA,NA,NA,NA,NA,NA,1936.01612,-1328.58297
14705,Corn,28761.00859,Louisa, Iowa,1929,26113.95981,61826.86446,2.366356616,0.73,NA,NA,NA,NA,NA,NA,NA,286.92212,-952.22532
14798,Corn,57581.10129,Lyon, Iowa,1929,52987.10988,128581.5891,2.429124696,0.73,NA,NA,NA,NA,NA,NA,NA,1658.80644,430.58553
14891,Corn,38260.59936,Madison, Iowa,1929,33159.94152,70590.32717,2.127837912,0.73,NA,NA,NA,NA,NA,NA,NA,2863.96029,-2273.52393
14984,Corn,45227.26269,Mahaska, Iowa,1929,40008.43664,102824.6291,2.567214472,0.73,NA,NA,NA,NA,NA,NA,NA,938.87069,-2947.32553
15077,Corn,39045.28482,Marion_IA, Iowa,1929,35194.70093,87279.00833,2.47933916,0.73,NA,NA,NA,NA,NA,NA,NA,2344.74861,-2348.79546
15170,Corn,49159.99776,Marshall_IA, Iowa,1929,44206.6455,119919.7318,2.711581056,0.73,NA,NA,NA,NA,NA,NA,NA,1635.73936,-2058.63586
